bbox,track_id,object_name,time_date,bbox_image_path,confidence,score,tag
"[294, 471, 399, 545]",1.0,car,2025-04-22__17_32_56_482033,./bbox_images\1.0_2025-04-22__17_32_56_482033.jpg,0.8581194877624512,0.8466308019202072
"[515, 394, 563, 439]",2.0,car,2025-04-22__17_32_56_484038,./bbox_images\2.0_2025-04-22__17_32_56_484038.jpg,0.7624155282974243,1.105207148807196
"[426, 497, 525, 581]",3.0,car,2025-04-22__17_32_56_485040,./bbox_images\3.0_2025-04-22__17_32_56_485040.jpg,0.7062512040138245,1.409006389251085
"[409, 294, 483, 359]",4.0,bus,2025-04-22__17_32_56_486040,./bbox_images\4.0_2025-04-22__17_32_56_486040.jpg,0.628924548625946,1.3811196063412865
"[988, 196, 1278, 289]",5.0,train,2025-04-22__17_32_56_487043,./bbox_images\5.0_2025-04-22__17_32_56_487043.jpg,0.6077091097831726,0.039928911018888895
"[196, 407, 308, 497]",6.0,truck,2025-04-22__17_32_56_489568,./bbox_images\6.0_2025-04-22__17_32_56_489568.jpg,0.543454110622406,0.3318243535797425
"[451, 342, 504, 392]",7.0,car,2025-04-22__17_32_56_491566,./bbox_images\7.0_2025-04-22__17_32_56_491566.jpg,0.5360969305038452,0.6860116048920676
"[552, 333, 590, 364]",8.0,car,2025-04-22__17_32_56_492074,./bbox_images\8.0_2025-04-22__17_32_56_492074.jpg,0.49224793910980225,0.8742217719717834
"[196, 408, 307, 498]",9.0,bus,2025-04-22__17_32_56_493086,./bbox_images\9.0_2025-04-22__17_32_56_493086.jpg,0.3802238702774048,0.31822476663753546
"[299, 468, 400, 541]",1.0,car,2025-04-22__17_33_30_834461,./bbox_images\1.0_2025-04-22__17_33_30_834461.jpg,0.7344878911972046,0.8447616999214353
"[516, 393, 564, 436]",2.0,car,2025-04-22__17_33_30_835469,./bbox_images\2.0_2025-04-22__17_33_30_835469.jpg,0.7345415949821472,1.0858141250927416
"[427, 495, 524, 577]",3.0,car,2025-04-22__17_33_30_836695,./bbox_images\3.0_2025-04-22__17_33_30_836695.jpg,0.7564169764518738,1.3613134063580128
"[410, 294, 483, 358]",4.0,bus,2025-04-22__17_33_30_837701,./bbox_images\4.0_2025-04-22__17_33_30_837701.jpg,0.5006484985351562,1.3716676845690436
"[988, 196, 1278, 289]",5.0,train,2025-04-22__17_33_30_838792,./bbox_images\5.0_2025-04-22__17_33_30_838792.jpg,0.6117122769355774,0.039928911018888895
"[202, 405, 312, 496]",6.0,truck,2025-04-22__17_33_30_840298,./bbox_images\6.0_2025-04-22__17_33_30_840298.jpg,0.544630229473114,0.9628809765323825
"[454, 341, 506, 389]",7.0,truck,2025-04-22__17_33_30_840298,./bbox_images\7.0_2025-04-22__17_33_30_840298.jpg,0.3567853271961212,0.676927037597647
"[553, 332, 590, 363]",8.0,car,2025-04-22__17_33_30_841305,./bbox_images\8.0_2025-04-22__17_33_30_841305.jpg,0.4691944420337677,0.8378145645647732
"[306, 462, 406, 532]",1.0,car,2025-04-22__17_33_31_121972,./bbox_images\1.0_2025-04-22__17_33_31_121972.jpg,0.7637147903442383,0.831515141825537
"[519, 389, 565, 434]",2.0,car,2025-04-22__17_33_31_121972,./bbox_images\2.0_2025-04-22__17_33_31_121972.jpg,0.6774542927742004,1.0670260783910406
"[433, 488, 527, 567]",3.0,car,2025-04-22__17_33_31_123480,./bbox_images\3.0_2025-04-22__17_33_31_123480.jpg,0.7952043414115906,1.3267939885032276
"[413, 293, 486, 356]",4.0,bus,2025-04-22__17_33_31_124491,./bbox_images\4.0_2025-04-22__17_33_31_124491.jpg,0.4668554365634918,1.3165224970204494
"[988, 196, 1277, 289]",5.0,train,2025-04-22__17_33_31_125762,./bbox_images\5.0_2025-04-22__17_33_31_125762.jpg,0.6105042695999146,0.03962220530877142
"[207, 400, 316, 491]",6.0,truck,2025-04-22__17_33_31_126768,./bbox_images\6.0_2025-04-22__17_33_31_126768.jpg,0.5705611705780029,0.9872144991106133
"[457, 338, 508, 388]",7.0,car,2025-04-22__17_33_31_126768,./bbox_images\7.0_2025-04-22__17_33_31_126768.jpg,0.5171900987625122,0.6748763920378058
"[555, 331, 590, 361]",8.0,car,2025-04-22__17_33_31_127768,./bbox_images\8.0_2025-04-22__17_33_31_127768.jpg,0.47302135825157166,0.7815640642517138
"[677, 297, 701, 318]",18.0,car,2025-04-22__17_33_31_128785,./bbox_images\18.0_2025-04-22__17_33_31_128785.jpg,0.49795886874198914,1.4194174552577903
"[315, 455, 412, 524]",1.0,car,2025-04-22__17_33_31_412767,./bbox_images\1.0_2025-04-22__17_33_31_412767.jpg,0.8230770826339722,0.8350929538056214
"[520, 386, 567, 430]",2.0,car,2025-04-22__17_33_31_413709,./bbox_images\2.0_2025-04-22__17_33_31_413709.jpg,0.7548502683639526,1.0618596883091131
"[440, 481, 531, 559]",3.0,car,2025-04-22__17_33_31_414671,./bbox_images\3.0_2025-04-22__17_33_31_414671.jpg,0.7453933954238892,1.3150497796359781
"[416, 293, 486, 355]",4.0,bus,2025-04-22__17_33_31_414671,./bbox_images\4.0_2025-04-22__17_33_31_414671.jpg,0.47252127528190613,1.275270572240839
"[988, 196, 1277, 288]",5.0,train,2025-04-22__17_33_31_416282,./bbox_images\5.0_2025-04-22__17_33_31_416282.jpg,0.6137577891349792,0.03961216326844402
"[216, 397, 321, 486]",6.0,truck,2025-04-22__17_33_31_417380,./bbox_images\6.0_2025-04-22__17_33_31_417380.jpg,0.6020668148994446,0.9693599255961931
"[460, 337, 511, 386]",7.0,car,2025-04-22__17_33_31_417380,./bbox_images\7.0_2025-04-22__17_33_31_417380.jpg,0.6443281173706055,0.695832889268011
"[556, 329, 589, 359]",8.0,car,2025-04-22__17_33_31_418897,./bbox_images\8.0_2025-04-22__17_33_31_418897.jpg,0.49658453464508057,0.7105160606333357
"[678, 299, 703, 321]",18.0,car,2025-04-22__17_33_31_419912,./bbox_images\18.0_2025-04-22__17_33_31_419912.jpg,0.4668641686439514,2.1833517802345908
"[38, 653, 229, 719]",20.0,car,2025-04-22__17_33_31_420906,./bbox_images\20.0_2025-04-22__17_33_31_420906.jpg,0.6564657092094421,0.7659006741602871
"[320, 452, 415, 518]",1.0,car,2025-04-22__17_33_31_714699,./bbox_images\1.0_2025-04-22__17_33_31_714699.jpg,0.8216294050216675,0.8324424219491223
"[521, 384, 568, 427]",2.0,car,2025-04-22__17_33_31_715694,./bbox_images\2.0_2025-04-22__17_33_31_715694.jpg,0.7686057090759277,1.0463957685464182
"[442, 479, 530, 552]",3.0,car,2025-04-22__17_33_31_716695,./bbox_images\3.0_2025-04-22__17_33_31_716695.jpg,0.8025959730148315,1.247573107036787
"[418, 292, 487, 353]",4.0,bus,2025-04-22__17_33_31_717695,./bbox_images\4.0_2025-04-22__17_33_31_717695.jpg,0.5257772207260132,1.2705689209846138
"[988, 196, 1277, 288]",5.0,train,2025-04-22__17_33_31_718699,./bbox_images\5.0_2025-04-22__17_33_31_718699.jpg,0.6116721630096436,0.03961216326844402
"[222, 397, 323, 482]",6.0,truck,2025-04-22__17_33_31_719705,./bbox_images\6.0_2025-04-22__17_33_31_719705.jpg,0.5075032114982605,0.9450056011992015
"[462, 337, 510, 383]",7.0,car,2025-04-22__17_33_31_720453,./bbox_images\7.0_2025-04-22__17_33_31_720453.jpg,0.45748820900917053,0.6561599640307542
"[556, 328, 589, 357]",8.0,car,2025-04-22__17_33_31_720962,./bbox_images\8.0_2025-04-22__17_33_31_720962.jpg,0.4562947154045105,0.6859994138898892
"[678, 300, 704, 324]",18.0,car,2025-04-22__17_33_31_721973,./bbox_images\18.0_2025-04-22__17_33_31_721973.jpg,0.4821966886520386,2.682909570122932
"[40, 646, 243, 719]",20.0,car,2025-04-22__17_33_31_722972,./bbox_images\20.0_2025-04-22__17_33_31_722972.jpg,0.7140955328941345,0.7569099752665295
"[0, 622, 46, 701]",22.0,car,2025-04-22__17_33_31_722972,./bbox_images\22.0_2025-04-22__17_33_31_722972.jpg,0.4650977849960327,0.6500324075779933
"[327, 447, 418, 511]",1.0,car,2025-04-22__17_33_32_033013,./bbox_images\1.0_2025-04-22__17_33_32_033013.jpg,0.8312395215034485,0.8179362045328235
"[524, 383, 570, 423]",2.0,car,2025-04-22__17_33_32_034018,./bbox_images\2.0_2025-04-22__17_33_32_034018.jpg,0.7959906458854675,1.055207994268919
"[447, 472, 531, 545]",3.0,car,2025-04-22__17_33_32_035019,./bbox_images\3.0_2025-04-22__17_33_32_035019.jpg,0.8201181292533875,1.20770201622749
"[419, 292, 489, 350]",4.0,bus,2025-04-22__17_33_32_036065,./bbox_images\4.0_2025-04-22__17_33_32_036065.jpg,0.4679819345474243,0.6062203463892825
"[988, 196, 1277, 288]",5.0,train,2025-04-22__17_33_32_037573,./bbox_images\5.0_2025-04-22__17_33_32_037573.jpg,0.6005651950836182,0.03961216326844402
"[228, 394, 329, 480]",6.0,truck,2025-04-22__17_33_32_038583,./bbox_images\6.0_2025-04-22__17_33_32_038583.jpg,0.5227887630462646,0.9399232838121748
"[464, 336, 513, 382]",7.0,car,2025-04-22__17_33_32_039583,./bbox_images\7.0_2025-04-22__17_33_32_039583.jpg,0.6495435237884521,0.6237267914487947
"[557, 328, 590, 356]",8.0,car,2025-04-22__17_33_32_040590,./bbox_images\8.0_2025-04-22__17_33_32_040590.jpg,0.4226636588573456,0.6845026210636315
"[678, 303, 706, 326]",18.0,car,2025-04-22__17_33_32_041589,./bbox_images\18.0_2025-04-22__17_33_32_041589.jpg,0.5129320025444031,3.2306231714518976
"[54, 635, 255, 719]",20.0,car,2025-04-22__17_33_32_042590,./bbox_images\20.0_2025-04-22__17_33_32_042590.jpg,0.7516205310821533,0.7629557065226382
"[0, 612, 61, 700]",22.0,car,2025-04-22__17_33_32_042590,./bbox_images\22.0_2025-04-22__17_33_32_042590.jpg,0.5017293095588684,0.6391451108848415
"[419, 292, 489, 351]",25.0,truck,2025-04-22__17_33_32_043606,./bbox_images\25.0_2025-04-22__17_33_32_043606.jpg,0.357251912355423,0.6052465955193644
"[334, 442, 424, 503]",1.0,car,2025-04-22__17_33_32_361709,./bbox_images\1.0_2025-04-22__17_33_32_361709.jpg,0.8404126763343811,0.8342624198005888
"[526, 379, 570, 419]",2.0,car,2025-04-22__17_33_32_362614,./bbox_images\2.0_2025-04-22__17_33_32_362614.jpg,0.7868850231170654,0.9901847035736511
"[451, 468, 534, 537]",3.0,car,2025-04-22__17_33_32_363626,./bbox_images\3.0_2025-04-22__17_33_32_363626.jpg,0.7302781939506531,1.2001083239437222
"[423, 292, 491, 350]",4.0,bus,2025-04-22__17_33_32_364619,./bbox_images\4.0_2025-04-22__17_33_32_364619.jpg,0.483862042427063,1.1931421904286064
"[988, 196, 1277, 288]",5.0,train,2025-04-22__17_33_32_364619,./bbox_images\5.0_2025-04-22__17_33_32_364619.jpg,0.5885912775993347,0.03961216326844402
"[236, 391, 333, 476]",6.0,bus,2025-04-22__17_33_32_366156,./bbox_images\6.0_2025-04-22__17_33_32_366156.jpg,0.3549574315547943,0.945390645245478
"[467, 334, 515, 380]",7.0,car,2025-04-22__17_33_32_366156,./bbox_images\7.0_2025-04-22__17_33_32_366156.jpg,0.6838992834091187,0.6810521915301636
"[558, 326, 592, 353]",8.0,car,2025-04-22__17_33_32_367168,./bbox_images\8.0_2025-04-22__17_33_32_367168.jpg,0.41676294803619385,0.6876327346221879
"[678, 305, 709, 329]",18.0,car,2025-04-22__17_33_32_368486,./bbox_images\18.0_2025-04-22__17_33_32_368486.jpg,0.5861400365829468,3.744994725078725
"[62, 619, 270, 718]",20.0,car,2025-04-22__17_33_32_368486,./bbox_images\20.0_2025-04-22__17_33_32_368486.jpg,0.849733293056488,0.7286258780693956
"[0, 600, 80, 700]",22.0,car,2025-04-22__17_33_32_369497,./bbox_images\22.0_2025-04-22__17_33_32_369497.jpg,0.614702045917511,0.5596599306798702
"[339, 439, 427, 499]",1.0,car,2025-04-22__17_33_33_599562,./bbox_images\1.0_2025-04-22__17_33_33_599562.jpg,0.8068297505378723,0.8397042055718881
"[526, 376, 572, 417]",2.0,car,2025-04-22__17_33_33_599562,./bbox_images\2.0_2025-04-22__17_33_33_599562.jpg,0.7376787066459656,1.0145531472241007
"[456, 463, 533, 532]",3.0,car,2025-04-22__17_33_33_601123,./bbox_images\3.0_2025-04-22__17_33_33_601123.jpg,0.7526484131813049,1.1372677663719237
"[424, 292, 493, 350]",4.0,bus,2025-04-22__17_33_33_601123,./bbox_images\4.0_2025-04-22__17_33_33_601123.jpg,0.519904375076294,1.1716669503076285
"[988, 196, 1278, 289]",5.0,train,2025-04-22__17_33_33_602701,./bbox_images\5.0_2025-04-22__17_33_33_602701.jpg,0.5866301655769348,0.039928911018888895
"[240, 390, 338, 471]",6.0,truck,2025-04-22__17_33_33_603866,./bbox_images\6.0_2025-04-22__17_33_33_603866.jpg,0.3915417492389679,0.2665500456344023
"[470, 334, 514, 375]",7.0,car,2025-04-22__17_33_33_604934,./bbox_images\7.0_2025-04-22__17_33_33_604934.jpg,0.4301950931549072,0.5966268567383809
"[558, 325, 592, 353]",8.0,car,2025-04-22__17_33_33_606050,./bbox_images\8.0_2025-04-22__17_33_33_606050.jpg,0.4292442500591278,0.6841013943059201
"[679, 308, 711, 332]",18.0,car,2025-04-22__17_33_33_606050,./bbox_images\18.0_2025-04-22__17_33_33_606050.jpg,0.6312962770462036,4.223642598851826
"[69, 608, 280, 717]",20.0,car,2025-04-22__17_33_33_607613,./bbox_images\20.0_2025-04-22__17_33_33_607613.jpg,0.7446576356887817,0.7132794481145754
"[0, 592, 92, 706]",22.0,car,2025-04-22__17_33_33_607613,./bbox_images\22.0_2025-04-22__17_33_33_607613.jpg,0.6880843043327332,0.5455703892572538
"[239, 391, 337, 471]",26.0,bus,2025-04-22__17_33_33_607613,./bbox_images\26.0_2025-04-22__17_33_33_607613.jpg,0.3984481990337372,0.2521458349792465
"[345, 434, 430, 494]",1.0,car,2025-04-22__17_33_33_927156,./bbox_images\1.0_2025-04-22__17_33_33_927156.jpg,0.8396415710449219,0.8404931612192992
"[528, 374, 573, 414]",2.0,car,2025-04-22__17_33_33_928671,./bbox_images\2.0_2025-04-22__17_33_33_928671.jpg,0.7126878499984741,1.0028159882303636
"[459, 459, 537, 526]",3.0,car,2025-04-22__17_33_33_929686,./bbox_images\3.0_2025-04-22__17_33_33_929686.jpg,0.7727940678596497,1.162176633928461
"[426, 292, 494, 348]",4.0,bus,2025-04-22__17_33_33_929686,./bbox_images\4.0_2025-04-22__17_33_33_929686.jpg,0.44474512338638306,1.1502969472589317
"[988, 196, 1277, 289]",5.0,train,2025-04-22__17_33_33_930737,./bbox_images\5.0_2025-04-22__17_33_33_930737.jpg,0.5943015217781067,0.03962220530877142
"[247, 387, 341, 468]",6.0,truck,2025-04-22__17_33_33_932697,./bbox_images\6.0_2025-04-22__17_33_33_932697.jpg,0.4767601490020752,0.2801068984258925
"[472, 331, 519, 372]",7.0,car,2025-04-22__17_33_33_933696,./bbox_images\7.0_2025-04-22__17_33_33_933696.jpg,0.4384452998638153,0.6228064596035032
"[559, 323, 593, 351]",8.0,car,2025-04-22__17_33_33_934721,./bbox_images\8.0_2025-04-22__17_33_33_934721.jpg,0.5337585210800171,0.6785536509758855
"[681, 311, 711, 335]",18.0,car,2025-04-22__17_33_33_936804,./bbox_images\18.0_2025-04-22__17_33_33_936804.jpg,0.6431049108505249,4.619258138848224
"[89, 595, 290, 717]",20.0,car,2025-04-22__17_33_33_937699,./bbox_images\20.0_2025-04-22__17_33_33_937699.jpg,0.8363142013549805,0.7584654035368734
"[0, 584, 106, 699]",22.0,car,2025-04-22__17_33_33_938697,./bbox_images\22.0_2025-04-22__17_33_33_938697.jpg,0.7928465008735657,0.5898547303682755
"[246, 387, 340, 468]",26.0,bus,2025-04-22__17_33_33_940205,./bbox_images\26.0_2025-04-22__17_33_33_940205.jpg,0.41597917675971985,0.2880240563147593
"[351, 429, 434, 486]",1.0,car,2025-04-22__17_33_34_285664,./bbox_images\1.0_2025-04-22__17_33_34_285664.jpg,0.7815312743186951,0.8377439375817054
"[530, 372, 573, 411]",2.0,car,2025-04-22__17_33_34_286670,./bbox_images\2.0_2025-04-22__17_33_34_286670.jpg,0.7786331176757812,0.9678771937548417
"[462, 454, 538, 519]",3.0,car,2025-04-22__17_33_34_286670,./bbox_images\3.0_2025-04-22__17_33_34_286670.jpg,0.79168701171875,1.1338379310468252
"[430, 290, 496, 346]",4.0,bus,2025-04-22__17_33_34_288234,./bbox_images\4.0_2025-04-22__17_33_34_288234.jpg,0.49461907148361206,1.1340082749117453
"[988, 196, 1278, 288]",5.0,train,2025-04-22__17_33_34_289243,./bbox_images\5.0_2025-04-22__17_33_34_289243.jpg,0.5482944250106812,0.03992034816081332
"[253, 386, 345, 465]",6.0,truck,2025-04-22__17_33_34_290243,./bbox_images\6.0_2025-04-22__17_33_34_290243.jpg,0.39058950543403625,0.26277752785318004
"[474, 329, 520, 370]",7.0,car,2025-04-22__17_33_34_291257,./bbox_images\7.0_2025-04-22__17_33_34_291257.jpg,0.3238483965396881,0.609641932860638
"[560, 320, 594, 348]",8.0,car,2025-04-22__17_33_34_291257,./bbox_images\8.0_2025-04-22__17_33_34_291257.jpg,0.5765252113342285,0.6597245370468525
"[683, 312, 714, 339]",18.0,car,2025-04-22__17_33_34_292267,./bbox_images\18.0_2025-04-22__17_33_34_292267.jpg,0.6399440169334412,4.804974968108665
"[120, 582, 304, 712]",20.0,car,2025-04-22__17_33_34_293361,./bbox_images\20.0_2025-04-22__17_33_34_293361.jpg,0.8267529010772705,0.8398000782298555
"[0, 573, 120, 685]",22.0,car,2025-04-22__17_33_34_294267,./bbox_images\22.0_2025-04-22__17_33_34_294267.jpg,0.826646089553833,0.7001737764258639
"[253, 385, 345, 465]",26.0,bus,2025-04-22__17_33_34_295267,./bbox_images\26.0_2025-04-22__17_33_34_295267.jpg,0.397396445274353,0.2889413392475994
"[302, 682, 434, 719]",30.0,car,2025-04-22__17_33_34_295267,./bbox_images\30.0_2025-04-22__17_33_34_295267.jpg,0.7064689993858337,1.4691446277791687
"[714, 291, 737, 311]",31.0,car,2025-04-22__17_33_34_296266,./bbox_images\31.0_2025-04-22__17_33_34_296266.jpg,0.45647862553596497,5.017279837746246
"[353, 426, 436, 482]",1.0,car,2025-04-22__17_33_34_584136,./bbox_images\1.0_2025-04-22__17_33_34_584136.jpg,0.747833788394928,0.8403305032819081
"[532, 371, 573, 408]",2.0,car,2025-04-22__17_33_34_585201,./bbox_images\2.0_2025-04-22__17_33_34_585201.jpg,0.799736499786377,0.9362624912660064
"[464, 450, 539, 516]",3.0,car,2025-04-22__17_33_34_586145,./bbox_images\3.0_2025-04-22__17_33_34_586145.jpg,0.7950431108474731,1.1318095713137384
"[432, 289, 496, 345]",4.0,bus,2025-04-22__17_33_34_587151,./bbox_images\4.0_2025-04-22__17_33_34_587151.jpg,0.5435118079185486,1.1329036192437283
"[988, 196, 1278, 287]",5.0,train,2025-04-22__17_33_34_588674,./bbox_images\5.0_2025-04-22__17_33_34_588674.jpg,0.5666694045066833,0.040209604719501774
"[258, 384, 348, 463]",6.0,bus,2025-04-22__17_33_34_589684,./bbox_images\6.0_2025-04-22__17_33_34_589684.jpg,0.5822955369949341,0.27095137230159677
"[476, 328, 520, 368]",7.0,car,2025-04-22__17_33_34_590684,./bbox_images\7.0_2025-04-22__17_33_34_590684.jpg,0.3611387312412262,0.5974043320827134
"[560, 319, 594, 346]",8.0,car,2025-04-22__17_33_34_590684,./bbox_images\8.0_2025-04-22__17_33_34_590684.jpg,0.576262354850769,0.6399999855558285
"[682, 316, 717, 343]",18.0,car,2025-04-22__17_33_34_591681,./bbox_images\18.0_2025-04-22__17_33_34_591681.jpg,0.6035803556442261,5.017279837746246
"[136, 575, 312, 703]",20.0,car,2025-04-22__17_33_34_592685,./bbox_images\20.0_2025-04-22__17_33_34_592685.jpg,0.8504255414009094,0.847384500030208
"[0, 567, 130, 675]",22.0,car,2025-04-22__17_33_34_593714,./bbox_images\22.0_2025-04-22__17_33_34_593714.jpg,0.8372918963432312,0.7120883949639488
"[257, 384, 349, 463]",26.0,truck,2025-04-22__17_33_34_594734,./bbox_images\26.0_2025-04-22__17_33_34_594734.jpg,0.2860979735851288,0.2889440616047504
"[303, 671, 439, 720]",30.0,car,2025-04-22__17_33_34_595930,./bbox_images\30.0_2025-04-22__17_33_34_595930.jpg,0.7426174283027649,1.5015475212351441
"[716, 293, 738, 313]",31.0,car,2025-04-22__17_33_34_596889,./bbox_images\31.0_2025-04-22__17_33_34_596889.jpg,0.34233611822128296,5.017279837746247
"[362, 423, 437, 477]",1.0,car,2025-04-22__17_33_34_940678,./bbox_images\1.0_2025-04-22__17_33_34_940678.jpg,0.7102153897285461,0.8430877438619098
"[534, 369, 574, 405]",2.0,car,2025-04-22__17_33_34_941579,./bbox_images\2.0_2025-04-22__17_33_34_941579.jpg,0.7444378137588501,0.9301688323886789
"[467, 447, 539, 510]",3.0,car,2025-04-22__17_33_34_941579,./bbox_images\3.0_2025-04-22__17_33_34_941579.jpg,0.8037508726119995,1.1014116193454997
"[434, 288, 497, 343]",4.0,bus,2025-04-22__17_33_34_943086,./bbox_images\4.0_2025-04-22__17_33_34_943086.jpg,0.579647958278656,1.1417338849100307
"[988, 196, 1278, 287]",5.0,train,2025-04-22__17_33_34_944123,./bbox_images\5.0_2025-04-22__17_33_34_944123.jpg,0.5473247170448303,0.040209604719501774
"[263, 383, 351, 459]",6.0,bus,2025-04-22__17_33_34_945196,./bbox_images\6.0_2025-04-22__17_33_34_945196.jpg,0.601917028427124,0.29309865522900397
"[478, 328, 523, 367]",7.0,car,2025-04-22__17_33_34_947113,./bbox_images\7.0_2025-04-22__17_33_34_947113.jpg,0.3373832404613495,0.6477523800493775
"[560, 318, 594, 345]",8.0,car,2025-04-22__17_33_34_947113,./bbox_images\8.0_2025-04-22__17_33_34_947113.jpg,0.43762126564979553,0.6369791966114252
"[684, 318, 719, 345]",18.0,car,2025-04-22__17_33_34_948629,./bbox_images\18.0_2025-04-22__17_33_34_948629.jpg,0.5979579091072083,5.017279837746246
"[155, 563, 321, 685]",20.0,car,2025-04-22__17_33_34_949640,./bbox_images\20.0_2025-04-22__17_33_34_949640.jpg,0.8055483102798462,0.8468023219689574
"[0, 558, 141, 660]",22.0,car,2025-04-22__17_33_34_950639,./bbox_images\22.0_2025-04-22__17_33_34_950639.jpg,0.8075292110443115,0.7454841508170045
"[264, 382, 352, 458]",26.0,truck,2025-04-22__17_33_34_950639,./bbox_images\26.0_2025-04-22__17_33_34_950639.jpg,0.2983209192752838,0.3097638419328387
"[304, 659, 446, 719]",30.0,car,2025-04-22__17_33_34_951647,./bbox_images\30.0_2025-04-22__17_33_34_951647.jpg,0.783445417881012,1.422572484736985
"[718, 296, 740, 316]",31.0,car,2025-04-22__17_33_34_952648,./bbox_images\31.0_2025-04-22__17_33_34_952648.jpg,0.2730635702610016,5.017279837746247
"[369, 417, 443, 471]",1.0,car,2025-04-22__17_33_35_405966,./bbox_images\1.0_2025-04-22__17_33_35_405966.jpg,0.7445803880691528,0.8809681195730302
"[535, 366, 576, 402]",2.0,car,2025-04-22__17_33_35_406967,./bbox_images\2.0_2025-04-22__17_33_35_406967.jpg,0.7233761548995972,0.9535074556513019
"[472, 442, 541, 503]",3.0,car,2025-04-22__17_33_35_406967,./bbox_images\3.0_2025-04-22__17_33_35_406967.jpg,0.7178168892860413,1.0967852536740426
"[436, 288, 499, 343]",4.0,truck,2025-04-22__17_33_35_408988,./bbox_images\4.0_2025-04-22__17_33_35_408988.jpg,0.551373302936554,1.0991858294813277
"[988, 196, 1278, 287]",5.0,train,2025-04-22__17_33_35_409998,./bbox_images\5.0_2025-04-22__17_33_35_409998.jpg,0.5585960149765015,0.040209604719501774
"[269, 380, 356, 454]",6.0,bus,2025-04-22__17_33_35_410999,./bbox_images\6.0_2025-04-22__17_33_35_410999.jpg,0.48046085238456726,0.32304187958036784
"[479, 326, 524, 365]",7.0,car,2025-04-22__17_33_35_410999,./bbox_images\7.0_2025-04-22__17_33_35_410999.jpg,0.37706249952316284,0.6217018465937113
